	St	Ht	Vt	N
4419	136.94198230707295	4.901204015317665	4.9195573493225755	15
4420	134.85124897423384	4.931285965204708	4.9041723114948965	15
4421	123.70941904931463	4.779151501083772	4.817935420794799	15
4422	117.90369480800625	4.756018327109088	4.769868145542584	15
4423	122.32996950368864	4.793148082816346	4.806722061763352	15
4424	84.78566505575128	4.4355377263948	4.4401264843544075	15
4425	72.90282449068212	4.2903019696129565	4.289127382992205	15
4426	120.11086970651503	4.769533217981773	4.788415230456969	15
4427	165.3731336749059	5.103487197740029	5.108204336958927	15
4428	91.13013201568208	4.509489341913113	4.512288507159264	15
4429	96.23911587797721	4.584256874790945	4.566835884986417	15
4430	56.46373316872019	4.116890133498346	4.033598541233171	15
4431	116.02648193321485	4.708813384625382	4.753818457579305	15
4432	95.3614512747158	4.552963077409375	4.557674422105552	15
4433	116.33638306492374	4.734599869185177	4.756485848648495	15
4434	191.28071600996026	5.268832138400934	5.253742066398815	15
4435	132.41379176993212	4.855738981470133	4.885931805524473	15
4436	86.79075811148265	4.494397640688234	4.4635001426275975	15
4437	108.87709594320229	4.672614179504869	4.690219685900824	15
4438	103.17216414317917	4.602355202042178	4.636399089369737	15
4439	100.55950181639757	4.634685750722536	4.610749610176618	15
4440	133.36983511247848	4.90552298452144	4.893125984317114	15
4441	116.73650912386812	4.7430869011151335	4.759919336329296	15
4442	110.2279903438883	4.6671885893201885	4.702550860328381	15
4443	58.11306454989974	4.053199100845557	4.062390501745162	15
4444	81.6700435024329	4.383995564676864	4.402687270031153	15
4445	100.32983672535235	4.585796901309385	4.608463125560062	15
4446	127.58485220588832	4.865566887117216	4.848781650743732	15
4447	98.15233887121481	4.596101929707539	4.58652074999754	15
4448	95.25745895632679	4.543875666558605	4.5565833201935755	15
4449	99.32965652947742	4.604611027233368	4.598444182348311	15
4450	149.16034636736444	5.006998463458398	5.0050218774275566	15
4451	114.32086378393848	4.713086381027389	4.7390090894357755	15
4452	120.97905165437523	4.792443718416332	4.795617403785218	15
4453	84.51118686685153	4.463940155688526	4.436883914557306	15
4454	73.4561489326629	4.307881766982836	4.296688615013291	15
4455	56.540578872558896	4.065253920174737	4.034958590496707	15
4456	122.11892588159128	4.794391174769671	4.8049953722301515	15
4457	194.96723926543783	5.259192791801038	5.272831540682548	15
4458	81.31479564792691	4.388845243094249	4.398327988285289	15
4459	66.39930853031296	4.196958127201979	4.1956866427280595	15
4460	82.7697202685317	4.398248964513742	4.416062297267716	15
4461	151.73082697890578	5.019792084415921	5.022108075854504	15
4462	73.9398532458258	4.270310418286562	4.303251968732724	15
4463	173.38560550903412	5.149379127495528	5.155518047688624	15
4464	83.5589458828592	4.440924994719096	4.4255523215161565	15
4465	134.00060013681204	4.932003955288449	4.897844278573808	15
4466	68.60758385129678	4.21997886272868	4.228403080389618	15
4467	63.85366637778705	4.160975580259057	4.156594002565098	15
4468	108.05003691415172	4.658773357359379	4.682594424592371	15
4469	124.34700134940152	4.828020893675037	4.823076055357941	15
4470	108.19174238232794	4.687016140339637	4.68390504540692	15
4471	188.1512337640238	5.227409166747566	5.23724607436062	15
4472	107.5358106709672	4.661354202615392	4.677823914615355	15
4473	93.54347796947634	4.514464576794452	4.538426333234448	15
4474	132.3989217276459	4.868530483739709	4.885819499418732	15
4475	77.27997620443732	4.324924603383467	4.347434881990619	15
4476	92.48348518594253	4.491922700062105	4.527030090048128	15
4477	141.2159986213107	4.929763566243473	4.950290623324154	15
4478	58.51025777722685	4.0735942705165495	4.069202085485651	15
4479	104.97677449521358	4.646406624067314	4.653739130406558	15
4480	68.7183588665351	4.22509973255959	4.230016395937619	15
4481	110.52773915219495	4.759518380192145	4.705266522505822	15
4482	67.21291014268193	4.224800207764764	4.207865344295819	15
4483	104.51072576922131	4.605219879594795	4.649289705077767	15
4484	74.42311375548995	4.30486402455329	4.309766562348086	15
4485	66.46216929960684	4.190902092345352	4.196632903073964	15
4486	185.8711507276807	5.279817914411177	5.2250536956361255	15
4487	69.69356109478805	4.2401617550085895	4.24410793322352	15
4488	84.01879166642132	4.428588700193094	4.431040484138432	15
4489	60.320588931309224	4.145007100784881	4.099673487102125	15
4490	108.58570473266487	4.647868995840923	4.687539766539641	15
4491	80.80938688479972	4.398520475265907	4.392093133096164	15
4492	91.90634203936018	4.5383958439155485	4.520770037202093	15
4493	73.8975564380804	4.317812150299442	4.3026797616169485	15
4494	101.72344686789177	4.6246829394599	4.622257825822235	15
4495	135.65923112817697	4.95331163542242	4.910146087863489	15
4496	55.51008914550785	4.0057171743611235	4.01656479063679	15
4497	104.97472665838521	4.663279784381618	4.653719622693423	15
4498	102.9194353374751	4.654110135807565	4.633946500976759	15
4499	57.84381434903942	4.0838719687118346	4.057746522236286	15
4500	217.6029688637664	5.367790600196669	5.382672158564111	15
4501	114.30391431926361	4.808635368950343	4.738860816227189	15
4502	68.4458734391529	4.277487171891692	4.226043264148796	15
4503	124.15674976654788	4.828050780791114	4.82154487830995	15
4504	91.00841719330012	4.520605525438338	4.510951998868972	15
4505	172.64677868408597	5.180059086259609	5.151247765591193	15
4506	58.298871576357776	4.103929394413717	4.065582737703566	15
4507	73.8079096176946	4.318933892895903	4.301465902254973	15
4508	90.1854653923283	4.515600176483823	4.501868276527191	15
4509	121.01327272590449	4.768248965555392	4.795900231530643	15
4510	156.63381918356188	5.041877022532837	5.053910719267486	15
4511	90.88508265453004	4.486393725014292	4.509595880505481	15
4512	94.313511710018	4.541339584454134	4.5466244636807955	15
4513	82.8974365130105	4.440164012788589	4.417604139021524	15
4514	111.97980659222469	4.708807348148756	4.718318556755697	15
4515	77.24309860791867	4.332056676042932	4.346957573378122	15
4516	41.148470756329985	3.722713803007427	3.717186763767402	15
4517	70.50139595522302	4.276514851736822	4.255632510405495	15
4518	92.69581060764791	4.508475846214265	4.529323278537068	15
4519	146.7719288499904	4.9458193395548795	4.988879877527557	15
4520	76.58832811998984	4.335461258258686	4.33844469072372	15
4521	83.20958349437657	4.423600511715756	4.421362527424226	15
4522	51.430444574110034	3.9278480227043535	3.9402303040059294	15
4523	64.33624640369403	4.151675147666562	4.164123180098064	15
4524	102.77113484470517	4.687105336255812	4.6325045241439335	15
4525	120.10695894900006	4.77373774594026	4.78838267036318	15
4526	118.4210258727011	4.7708188494823	4.774246290068143	15
4527	140.8329614274123	4.905970587482063	4.94757451737353	15
