	St	Ht	Vt	N
21748	76.28528114493074	531.7404121807508	562.3878903749792	180
21749	71.84130490668917	668.7377475906951	792.912109358047	180
21750	48.5525938963811	2640.647283341261	2646.835594790684	180
21751	84.06928547458708	410.55092005666484	253.78766529020504	180
21752	166.1598929178386	4406.433816857072	4377.13143089987	180
21753	123.09620886098645	454.05914306538216	533.4348637503099	180
21754	90.82012648269468	-2.129859302813429	84.27007779372434	180
21755	106.42510686660887	170.90080607066102	41.281998247342926	180
21756	272.8009667578549	29674.326324909045	29860.17411244927	180
21757	75.26943026469503	912.268397402187	611.6010794327813	180
21758	133.9274251916362	1398.639601043733	1151.0701801340692	180
21759	133.4426651773756	687.6371577001482	1118.41185416605	180
21760	87.62427652674738	272.70036758543074	153.1585314864169	180
21761	49.452859206733784	2729.0966626601166	2555.0134423742784	180
21762	76.98422562557117	457.10806134058384	529.7258700546154	180
21763	84.11664915026478	514.0241837846042	252.28083421578413	180
21764	68.16807175963444	1040.7070477315765	1013.2716554997824	180
21765	91.44440239419569	-54.11923444819786	73.1982503924446	180
21766	66.29775125928512	1007.6250364873886	1135.8415701810172	180
21767	146.5973986030704	2301.5843544826603	2171.3175565734236	180
21768	127.10707380634857	822.8637028758321	734.7934503428296	180
21769	56.85072478943574	1760.4010749016416	1861.859951197016	180
21770	88.18001645874853	16.88987523089463	139.71201091545663	180
21771	80.97636169480408	185.84648596811076	361.8988143669176	180
21772	81.3487541977339	409.39650145913356	347.8689699765491	180
21773	140.4294273760047	1532.1885060438835	1634.5385979516395	180
21774	57.57301047665071	1981.730653283913	1800.0494400143907	180
21775	84.46016610363549	314.5124357742329	241.486437526597	180
21776	178.39214219126893	6446.057840797996	6145.327957336125	180
21777	80.66654530057286	256.1481425033917	373.78247061480215	180
21778	115.87874441978926	86.3964207912777	252.13452434898863	180
21779	140.29026039843188	1649.5720822806725	1623.3050829734457	180
21780	162.84957405887246	3881.44995084698	3950.068959381697	180
21781	54.500035735728055	2275.160747642276	2070.2467480500245	180
21782	124.61189976112696	712.8856982233228	605.7456098517596	180
21783	112.47182759934825	445.2374949332161	155.54648366786387	180
21784	148.55504407352925	2166.2945082790175	2357.5923049823687	180
21785	179.09536124216768	6953.937001238988	6256.076170029002	180
21786	49.115938738727415	2594.7455788928237	2589.18769044094	180
21787	46.376473961380725	2888.827700430713	2875.4825448144793	180
21788	125.12866420211604	607.5196961349548	631.4497645827105	180
21789	90.62423541395194	-169.60593591880308	87.90496157299276	180
21790	123.70414511990471	1081.639725177377	561.8864958655013	180
21791	170.98499141715507	5465.568223411246	5038.86900649358	180
21792	99.88272874368151	82.87119307017474	0.013752547558397055	180
21793	69.83638633370408	961.9176233601474	909.8435894095528	180
21794	69.54788373275568	689.8768969803464	927.331385153766	180
21795	88.50988128451093	6.377655197574768	132.02282809603275	180
21796	108.58316921709572	-144.11741780457737	73.67079380930045	180
21797	109.45748725060103	78.82315560275379	89.44406509528199	180
21798	77.3517913843347	405.3745199054915	512.9413534986961	180
21799	138.3450873415982	1828.4526977227433	1470.3457232347937	180
21800	76.83709834160884	372.57067079289254	536.5200132363007	180
21801	78.72104540185451	558.212566329295	452.79390878993763	180
21802	114.30394007298818	-11.383821309568248	204.6027016116368	180
21803	152.06013533373843	2611.443732952215	2710.257690967159	180
21804	67.87952711521899	931.3881328508169	1031.7247783419516	180
21805	100.39998928946612	0.15882294024515886	0.15999143168664887	180
21806	80.40976292314497	547.2227541880065	383.77738872738337	180
21807	72.9226458793345	755.1488948377773	733.1831061759221	180
21808	103.67577726048842	67.74464603962952	13.511338468724716	180
21809	116.96113148512428	232.77095135615536	287.67998125567465	180
21810	94.96490160073068	321.2888147625383	25.35221589032517	180
21811	161.001578317977	3768.1988482305132	3721.1925572842774	180
21812	115.53947097695882	375.75501701030316	241.4751582437475	180
21813	59.809135735270885	1608.4789320775335	1615.3055703458795	180
21814	60.30064056114449	1551.151562508222	1576.0391398554457	180
21815	70.99538891917989	783.1850328559613	841.2674639496327	180
21816	105.69678904126854	-203.73109557930843	32.453405380716504	180
21817	64.80348714046359	1219.3735162155854	1238.7945174715132	180
21818	96.10693047030865	45.67009714950336	15.15599036301137	180
21819	111.57282561751349	92.27002090398764	133.930292773377	180
21820	106.66782562823806	87.72254794112041	44.459898608589356	180
21821	175.21499268389903	5493.773494247427	5657.295124438981	180
21822	89.07469433699454	106.63131842630764	119.36230383009752	180
21823	127.20025223541548	1014.2659675699115	739.8537216702225	180
21824	93.19155213641633	-91.45569411807264	46.35496231113575	180
21825	157.85983670246608	3388.685784421028	3347.7607032360393	180
21826	206.21257511516475	10728.953358111801	11281.11111259451	180
21827	99.98251765332924	-265.1744658241277	0.0003056324458157178	180
21828	140.67706375862582	1421.2005679404865	1654.6235160233082	180
21829	84.45923328965775	428.69147764990703	241.51542994528063	180
21830	172.11178366260285	5285.512869171263	5200.109343002037	180
21831	54.7179492514947	1968.9927968686607	2050.464119990209	180
21832	82.87869860159023	248.19505356061518	293.1389615751905	180
21833	99.0971458613543	-163.512229232881	0.8151455956685822	180
21834	104.28510984909735	129.7563476697818	18.362166418830384	180
21835	110.87392036122067	69.19875054377962	118.24214402217149	180
21836	73.51035430740468	774.3356093559942	701.7013289192328	180
21837	98.26863620693825	-7.571994583257833	2.9976205839266186	180
21838	62.639770707207944	1273.4263058968509	1395.7867328099965	180
21839	140.29890265199444	1778.7876492227424	1624.0015549549244	180
21840	92.06987585001261	192.91001831567473	62.886869034211486	180
21841	78.02800957746244	452.1405666161436	482.76836312808155	180
21842	60.46783128287231	1595.6035419115433	1562.7923634794497	180
21843	76.77646416781836	780.474285267459	539.3326165486251	180
21844	154.47503155677887	3194.145564533883	2967.529063112055	180
21845	170.287549322959	4857.110386442302	4940.339589827396	180
21846	125.81118126604068	566.4567880323211	666.2170783484089	180
21847	232.11034571098915	16922.58004167382	17453.143443877067	180
21848	148.53925445545244	2610.3650895752726	2356.0592230911607	180
21849	77.78003391194274	497.6466256065437	493.72689295441523	180
21850	108.80469463385599	99.88564895275113	77.52264759545324	180
21851	196.52807268529907	9538.927436898965	9317.66881633838	180
21852	126.56874431510875	661.5323572033458	705.8981744816228	180
21853	133.7209180804149	1158.7172275422427	1137.1003161860535	180
21854	94.61955076313679	193.46449095059666	28.949233990460925	180
21855	68.44793175403892	1014.5598659070183	995.5330105977846	180
