	St	Ht	Vt	N
0	163.81088069054258	0.9985826963246364	1.0	15
1	145.531135794334	0.9160819547004619	1.0	15
2	62.254452658463286	-0.06567137677907788	0.0	15
3	122.46026224138522	1.0629385606954493	1.0	15
4	98.10821021311637	0.3303946311549635	0.0	15
5	108.2053306527366	0.8266014030366007	1.0	15
6	156.06337233695768	0.9794387871045387	1.0	15
7	124.407053409023	1.0140605502653346	1.0	15
8	98.97854009232256	0.7570594229665293	0.0	15
9	97.96569192111433	0.5387222459690397	0.0	15
10	75.08464329489311	0.019437321805990664	0.0	15
11	193.84587390197046	1.075218252506156	1.0	15
12	102.24965051295285	0.477340600580066	1.0	15
13	111.50410286413565	0.6615192093270665	1.0	15
14	68.43088661704749	-0.09347724587443702	0.0	15
15	155.23718979534124	0.9977769202313247	1.0	15
16	164.79238482677562	0.9869468116685218	1.0	15
17	30.093454592585303	-0.034161148766133964	0.0	15
18	52.22971687002629	0.015410978351454389	0.0	15
19	68.31376801563309	0.01366585836287801	0.0	15
20	211.75734713974245	1.0474512696391773	1.0	15
21	110.2042704315387	0.7507403396218622	1.0	15
22	87.5753005589502	0.15550617393605748	0.0	15
23	160.9781858155538	0.9913372829018656	1.0	15
24	49.595744629268765	0.0231768010437906	0.0	15
25	112.02452897561038	0.7589725217320864	1.0	15
26	62.88997535037239	0.028325991702229415	0.0	15
27	49.961061527209694	0.01855163612287126	0.0	15
28	147.79873575901502	1.0037414884014764	1.0	15
29	75.0384104036018	0.08081784670547006	0.0	15
30	155.6822752853309	1.0905569782454032	1.0	15
31	149.01271497191465	0.8990653193031095	1.0	15
32	106.18555921800254	0.746930923806254	1.0	15
33	75.65484418878337	0.06927000310269105	0.0	15
34	112.63829871382195	0.9328723055642909	1.0	15
35	99.65572434183504	0.4315630979654097	0.0	15
36	121.39294401731811	1.0263058685338997	1.0	15
37	111.63986353436003	0.7881904705011054	1.0	15
38	133.66781187581032	1.0367907943008907	1.0	15
39	97.32808891639982	0.3210639656220291	0.0	15
40	101.28451699139274	0.4485679194757748	1.0	15
41	75.83894918147134	-0.2060926320331915	0.0	15
42	70.75954757801436	0.050424938674437314	0.0	15
43	63.829247594527686	0.020508240821377532	0.0	15
44	96.26943979829228	0.35765438793024473	0.0	15
45	149.0150533144705	0.9623612467474189	1.0	15
46	111.12373197935456	0.9339447753292385	1.0	15
47	113.48992849540707	0.7426910419758936	1.0	15
48	68.13009083277827	-0.031065690785590697	0.0	15
49	82.58777908974398	0.15471304556852816	0.0	15
50	69.60299179336087	-0.05734894271615077	0.0	15
51	180.18516961347262	0.9809807517169294	1.0	15
52	85.19844800013684	0.13933237179921587	0.0	15
53	80.76541267593186	0.04944098407538167	0.0	15
54	98.96741191802465	0.45694805623411794	0.0	15
55	141.30878480559676	1.078391427857028	1.0	15
56	90.64664847103606	0.09811401103767836	0.0	15
57	109.67492903584309	0.8297252156327474	1.0	15
58	89.46376144662938	0.1576573346193988	0.0	15
59	159.19152938184615	1.0356952263561865	1.0	15
60	107.01119109956338	0.5938458342715272	1.0	15
61	151.80715320214384	0.9909304795966735	1.0	15
62	161.68801668175274	1.005084236580216	1.0	15
63	56.033239863245754	-0.1996987988851591	0.0	15
64	141.68625960568252	1.0853942946384425	1.0	15
65	102.2267200124576	0.6518765001427651	1.0	15
66	107.25603381163408	0.8382274979979427	1.0	15
67	79.20875375442029	0.22044107563249787	0.0	15
68	74.12956275918333	-0.0158445001690406	0.0	15
69	102.16559242106001	0.7740707175275947	1.0	15
70	122.44242065543158	0.9822818939114659	1.0	15
71	70.81610609709499	0.12021175645874506	0.0	15
72	135.33568980492853	1.004818671458001	1.0	15
73	146.71327345813395	1.0009999369752047	1.0	15
74	110.87038217282608	0.950644339957795	1.0	15
75	106.26901142107502	0.7072917631235516	1.0	15
76	143.7413797754572	1.116151303644598	1.0	15
77	121.0320660615733	1.0111689641070682	1.0	15
78	152.98081287362092	0.960743219280197	1.0	15
79	248.81751701770366	1.1262023616568493	1.0	15
80	129.63060792939436	1.0669594081512195	1.0	15
81	70.53871285668004	0.0038658514814874593	0.0	15
82	70.00277704964826	0.005276435201225872	0.0	15
83	71.43179526755826	0.05583482388437161	0.0	15
84	79.60720933612606	0.09620031217092606	0.0	15
85	63.85323702435118	0.05916610917147765	0.0	15
86	234.93357906747227	0.9808728263063394	1.0	15
87	110.40267421352814	0.9372900422216537	1.0	15
88	103.01136354293033	0.5628732748286065	1.0	15
89	74.05944144429705	0.06961819259410501	0.0	15
90	123.87063135340959	0.8240968303855788	1.0	15
91	132.6411240620873	0.9711039611675129	1.0	15
92	118.29450599379079	0.9543485452551105	1.0	15
93	83.8344956221297	0.16837320876484033	0.0	15
94	127.17785102709367	0.9051016652516637	1.0	15
95	184.0421135444488	1.1374877890176598	1.0	15
